916,50,01/04/2016 05:20:00
428,23,01/04/2016 05:20:00
112,71,01/04/2016 05:20:00
936,10,01/04/2016 05:20:00
325,30,01/04/2016 05:20:00
510,38,01/04/2016 05:20:00
211,41,01/04/2016 05:20:00
514,151,01/04/2016 05:20:00
516,55,01/04/2016 05:20:00
314,19,01/04/2016 05:20:00
321,43,01/04/2016 05:20:00
932,11,01/04/2016 05:20:00
914,13,01/04/2016 05:20:00
123,17,01/04/2016 05:20:00
943,10,01/04/2016 05:20:00
213,10,01/04/2016 05:20:00
437,1,01/04/2016 05:20:00
512,23,01/04/2016 05:20:00
338,47,01/04/2016 05:20:00
420,8,01/04/2016 05:20:00
534,18,01/04/2016 05:20:00
316,13,01/04/2016 05:20:00
217,15,01/04/2016 05:20:00
125,19,01/04/2016 05:20:00
509,64,01/04/2016 05:20:00
114,33,01/04/2016 05:20:00
424,19,01/04/2016 05:20:00
905,15,01/04/2016 05:20:00
129,30,01/04/2016 05:20:00
417,14,01/04/2016 05:20:00
907,9,01/04/2016 05:20:00
432,63,01/04/2016 05:20:00
528,57,01/04/2016 05:20:00
315,3,01/04/2016 05:20:00
911,6,01/04/2016 05:20:00
221,61,01/04/2016 05:20:00
113,34,01/04/2016 05:20:00
115,70,01/04/2016 05:20:00
326,51,01/04/2016 05:20:00
531,46,01/04/2016 05:20:00
218,15,01/04/2016 05:20:00
337,48,01/04/2016 05:20:00
120,15,01/04/2016 05:20:00
421,150,01/04/2016 05:20:00
324,31,01/04/2016 05:20:00
317,10,01/04/2016 05:20:00
434,31,01/04/2016 05:20:00
533,31,01/04/2016 05:20:00
131,39,01/04/2016 05:20:00
214,20,01/04/2016 05:20:00
933,27,01/04/2016 05:20:00
515,65,01/04/2016 05:20:00
429,25,01/04/2016 05:20:00
135,31,01/04/2016 05:20:00
414,27,01/04/2016 05:20:00
328,31,01/04/2016 05:20:00
210,170,01/04/2016 05:20:00
511,103,01/04/2016 05:20:00
140,275,01/04/2016 05:20:00
935,72,01/04/2016 05:20:00
319,5,01/04/2016 05:20:00
339,24,01/04/2016 05:20:00
133,142,01/04/2016 05:20:00
333,10,01/04/2016 05:20:00
322,43,01/04/2016 05:20:00
513,95,01/04/2016 05:20:00
944,19,01/04/2016 05:20:00
430,11,01/04/2016 05:20:00
139,158,01/04/2016 05:20:00
423,18,01/04/2016 05:20:00
520,45,01/04/2016 05:20:00
137,50,01/04/2016 05:20:00
524,28,01/04/2016 05:20:00
320,5,01/04/2016 05:20:00
216,12,01/04/2016 05:20:00
519,29,01/04/2016 05:20:00
124,17,01/04/2016 05:20:00
517,22,01/04/2016 05:20:00
940,38,01/04/2016 05:20:00
438,4,01/04/2016 05:20:00
227,85,01/04/2016 05:20:00
522,18,01/04/2016 05:20:00
913,11,01/04/2016 05:20:00
425,7,01/04/2016 05:20:00
225,33,01/04/2016 05:20:00
