911,2,01/04/2016 04:10:00,2.12850229405582,41.3435119268877
935,1,01/04/2016 04:10:00,2.22584137773443,41.4446651742565
907,2,01/04/2016 04:20:00,2.09102707540188,41.3338410722281
911,4,01/04/2016 04:20:00,2.12850229405582,41.3435119268877
935,1,01/04/2016 04:20:00,2.22584137773443,41.4446651742565
126,1,01/04/2016 04:20:00,2.1700601225177,41.3893242231627
440,3,01/04/2016 04:30:00,null
129,1,01/04/2016 04:30:00,2.18690398330549,41.3965735083414
907,2,01/04/2016 04:30:00,2.09102707540188,41.3338410722281
911,4,01/04/2016 04:30:00,2.12850229405582,41.3435119268877
418,2,01/04/2016 04:30:00,2.20447471541338,41.4055642950313
935,1,01/04/2016 04:30:00,2.22584137773443,41.4446651742565
126,1,01/04/2016 04:30:00,2.1700601225177,41.3893242231627
118,3,01/04/2016 04:40:00,2.12971849860385,41.3706647123105
314,1,01/04/2016 04:40:00,2.11227939947338,41.3859636760498
914,2,01/04/2016 04:40:00,2.11909348798513,41.3627419937623
440,5,01/04/2016 04:40:00,null
129,3,01/04/2016 04:40:00,2.18690398330549,41.3965735083414
907,4,01/04/2016 04:40:00,2.09102707540188,41.3338410722281
911,4,01/04/2016 04:40:00,2.12850229405582,41.3435119268877
418,2,01/04/2016 04:40:00,2.20447471541338,41.4055642950313
935,1,01/04/2016 04:40:00,2.22584137773443,41.4446651742565
126,5,01/04/2016 04:40:00,2.1700601225177,41.3893242231627
910,2,01/04/2016 04:50:00,2.11235429011882,41.335333013432
118,15,01/04/2016 04:50:00,2.12971849860385,41.3706647123105
532,6,01/04/2016 04:50:00,2.15620124337824,41.4262979921733
116,1,01/04/2016 04:50:00,2.11112810321573,41.3701644092281
112,2,01/04/2016 04:50:00,2.11201765007026,41.3528239245484
510,4,01/04/2016 04:50:00,2.08036856669276,41.3598417142083
134,8,01/04/2016 04:50:00,2.18476454115837,41.4314807640824
127,3,01/04/2016 04:50:00,2.17566919625196,41.3914846706976
211,4,01/04/2016 04:50:00,2.16434338593286,41.3816811165448
327,1,01/04/2016 04:50:00,2.1664493482129,41.3934514114586
514,12,01/04/2016 04:50:00,2.10830975494103,41.3756859382828
314,2,01/04/2016 04:50:00,2.11227939947338,41.3859636760498
914,2,01/04/2016 04:50:00,2.11909348798513,41.3627419937623
226,2,01/04/2016 04:50:00,2.23906404351604,41.4457526242041
903,2,01/04/2016 04:50:00,2.07421267877658,41.3056718180362
440,5,01/04/2016 04:50:00,null
534,4,01/04/2016 04:50:00,2.14345794493496,41.4268413835785
509,11,01/04/2016 04:50:00,2.07152768392746,41.3591382249698
129,6,01/04/2016 04:50:00,2.18690398330549,41.3965735083414
417,1,01/04/2016 04:50:00,2.21022616243371,41.4098496723166
907,6,01/04/2016 04:50:00,2.09102707540188,41.3338410722281
432,3,01/04/2016 04:50:00,2.17444627424757,41.4388328215545
911,4,01/04/2016 04:50:00,2.12850229405582,41.3435119268877
221,6,01/04/2016 04:50:00,2.20671181677367,41.4258811665507
113,3,01/04/2016 04:50:00,2.10373200615862,41.3604016929959
531,3,01/04/2016 04:50:00,2.16107686525068,41.4315407279878
137,2,01/04/2016 04:50:00,2.19494078697566,41.4508046129013
434,1,01/04/2016 04:50:00,2.18353751934595,41.4510043326926
317,1,01/04/2016 04:50:00,2.13197241323187,41.3859679957787
533,1,01/04/2016 04:50:00,2.14945060138085,41.4238453679202
515,3,01/04/2016 04:50:00,2.12029634836301,41.3775918391004
227,5,01/04/2016 04:50:00,2.24520168290254,41.4509022404123
128,5,01/04/2016 04:50:00,2.18226748318203,41.3941848910259
210,6,01/04/2016 04:50:00,2.17021917154915,41.3768523374621
140,5,01/04/2016 04:50:00,2.21953931976121,41.4534312246073
122,11,01/04/2016 04:50:00,2.1505519868318,41.3773882648427
418,2,01/04/2016 04:50:00,2.20447471541338,41.4055642950313
935,1,01/04/2016 04:50:00,2.22584137773443,41.4446651742565
133,14,01/04/2016 04:50:00,2.18807848598447,41.4242169427816
126,12,01/04/2016 04:50:00,2.1700601225177,41.3893242231627
339,1,01/04/2016 04:50:00,2.18520038054282,41.4513484549517
912,2,01/04/2016 05:00:00,2.13155269369804,41.3538364163428
941,11,01/04/2016 05:00:00,2.21691306775327,41.4486983988682
419,1,01/04/2016 05:00:00,2.19881501015794,41.4012732323588
118,71,01/04/2016 05:00:00,2.12971849860385,41.3706647123105
532,38,01/04/2016 05:00:00,2.15620124337824,41.4262979921733
116,19,01/04/2016 05:00:00,2.11112810321573,41.3701644092281
426,5,01/04/2016 05:00:00,2.17192737836022,41.3967685903122
332,2,01/04/2016 05:00:00,2.14207366953068,41.4201273635726
901,7,01/04/2016 05:00:00,2.0722511884546,41.2901433441785
222,2,01/04/2016 05:00:00,2.21098724397376,41.4318525885112
130,7,01/04/2016 05:00:00,2.18864051504564,41.404125422473
518,4,01/04/2016 05:00:00,2.14149976173801,41.3818038423736
134,44,01/04/2016 05:00:00,2.18476454115837,41.4314807640824
127,8,01/04/2016 05:00:00,2.17566919625196,41.3914846706976
138,1,01/04/2016 05:00:00,2.20066668474792,41.4517841087235
327,2,01/04/2016 05:00:00,2.1664493482129,41.3934514114586
523,21,01/04/2016 05:00:00,2.17472034907732,41.4056831363447
219,16,01/04/2016 05:00:00,2.19660659295836,41.4170102350898
945,7,01/04/2016 05:00:00,2.19967309854448,41.4585142130235
439,13,01/04/2016 05:00:00,null
527,11,01/04/2016 05:00:00,2.18228922831616,41.4252886110377
336,3,01/04/2016 05:00:00,2.15798026710708,41.4398442717574
